Compound,SMILES,InChI,logS,Temperature,logS-dataSource,HenryConstant,HenryConstant-dataSource,nIsomers
MCM:C923PAN,O,InChI=1S/H2O/h1H2,,25.0,,1000.7666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C928PAN,O,InChI=1S/H2O/h1H2,,25.0,,626673.3333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NC101CO,O,InChI=1S/H2O/h1H2,,25.0,,19.473333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NC101OOH,O,InChI=1S/H2O/h1H2,,25.0,,315266.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NC102OOH,O,InChI=1S/H2O/h1H2,,25.0,,196680333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1011PAN,O,InChI=1S/H2O/h1H2,,25.0,,1367.6333333333332,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C131NO3,O,InChI=1S/H2O/h1H2,,25.0,,13166.666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C131PAN,O,InChI=1S/H2O/h1H2,,25.0,,910433.3333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C141NO3,O,InChI=1S/H2O/h1H2,,25.0,,24.96666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBCKOOH,O,InChI=1S/H2O/h1H2,,25.0,,356666.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C141PAN,O,InChI=1S/H2O/h1H2,,25.0,,1241.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4PAN10,O,InChI=1S/H2O/h1H2,,25.0,,23333341.33333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4PAN6,O,InChI=1S/H2O/h1H2,,25.0,,207000.06666666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CO3C4NO3OH,O,InChI=1S/H2O/h1H2,,25.0,,10971.666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HMVKANO3,O,InChI=1S/H2O/h1H2,,25.0,,5068.633333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HMVKNO3,O,InChI=1S/H2O/h1H2,,25.0,,12667433.333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HNBIACET,O,InChI=1S/H2O/h1H2,,25.0,,663334.9,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HNMVKOH,O,InChI=1S/H2O/h1H2,,25.0,,2633700.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HNMVKOOH,O,InChI=1S/H2O/h1H2,,25.0,,608033333.3333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MVKNO3,O,InChI=1S/H2O/h1H2,,25.0,,14683.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MVKOHANO3,O,InChI=1S/H2O/h1H2,,25.0,,413833.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4MCONO3OH,O,InChI=1S/H2O/h1H2,,25.0,,5165.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C517NO3,O,InChI=1S/H2O/h1H2,,25.0,,68692.66666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C51NO3,O,InChI=1S/H2O/h1H2,,25.0,,83086.66666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5NO3CO4OH,O,InChI=1S/H2O/h1H2,,25.0,,108698.66666666669,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CO2OH3MPAN,O,InChI=1S/H2O/h1H2,,25.0,,68333.35533333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CO3H4PAN,O,InChI=1S/H2O/h1H2,,25.0,,115000.05333333332,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:H1C23C4PAN,O,InChI=1S/H2O/h1H2,,25.0,,88000000.73333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:H3C2C4PAN,O,InChI=1S/H2O/h1H2,,25.0,,826668.0333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HMVKBPAN,O,InChI=1S/H2O/h1H2,,25.0,,3033334.333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INANCO,O,InChI=1S/H2O/h1H2,,25.0,,900000.5,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INB1CO,O,InChI=1S/H2O/h1H2,,25.0,,6566736.666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INCCO,O,InChI=1S/H2O/h1H2,,25.0,,226773.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4COMOHPAN,O,InChI=1S/H2O/h1H2,,25.0,,12433333.345333332,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4MOHOPAN,O,InChI=1S/H2O/h1H2,,25.0,,83333.346,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C517PAN,O,InChI=1S/H2O/h1H2,,25.0,,4666680.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C519PAN,O,InChI=1S/H2O/h1H2,,25.0,,4833345.333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5O45OHPAN,O,InChI=1S/H2O/h1H2,,25.0,,75333.35033333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C610NO3,O,InChI=1S/H2O/h1H2,,25.0,,56083.333333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C614NO3,O,InChI=1S/H2O/h1H2,,25.0,,6966760.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C61NO3,O,InChI=1S/H2O/h1H2,,25.0,,52688.66666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C63NO3,O,InChI=1S/H2O/h1H2,,25.0,,38103.333333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C64NO3,O,InChI=1S/H2O/h1H2,,25.0,,31337.666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6CONO34OH,O,InChI=1S/H2O/h1H2,,25.0,,11334.233333333332,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6NO3CO4OH,O,InChI=1S/H2O/h1H2,,25.0,,64349.333333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6NO3CO5OH,O,InChI=1S/H2O/h1H2,,25.0,,31672.666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6PAN9,O,InChI=1S/H2O/h1H2,,25.0,,223333.56000000003,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MIBKAOHNO3,O,InChI=1S/H2O/h1H2,,25.0,,24671.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C61CPAN,O,InChI=1S/H2O/h1H2,,25.0,,14333333.373333331,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C62CPAN,O,InChI=1S/H2O/h1H2,,25.0,,16333333.358,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C712NO3,O,InChI=1S/H2O/h1H2,,25.0,,21335.7,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C719NO3,O,InChI=1S/H2O/h1H2,,25.0,,1634266666.6666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C72NO3,O,InChI=1S/H2O/h1H2,,25.0,,27008.666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C77NO3,O,InChI=1S/H2O/h1H2,,25.0,,20024.666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:H3C25C6PAN,O,InChI=1S/H2O/h1H2,,25.0,,273333386.6666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6MOHCOPAN,O,InChI=1S/H2O/h1H2,,25.0,,398666666.8733333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C7CO2OHPAN,O,InChI=1S/H2O/h1H2,,25.0,,398666666.83,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C829NO3,O,InChI=1S/H2O/h1H2,,25.0,,1833416.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C82NO3,O,InChI=1S/H2O/h1H2,,25.0,,18002.466666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6EO2OHPAN,O,InChI=1S/H2O/h1H2,,25.0,,255333333.44000003,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C7MJPPAN,O,InChI=1S/H2O/h1H2,,25.0,,242000000.29666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C7MOHCOPAN,O,InChI=1S/H2O/h1H2,,25.0,,585000000.4333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C927NO3,O,InChI=1S/H2O/h1H2,,25.0,,40966.66666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C93NO3,O,InChI=1S/H2O/h1H2,,25.0,,14668.366666666669,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C98NO3,O,InChI=1S/H2O/h1H2,,25.0,,3200600.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:LMKANO3,O,InChI=1S/H2O/h1H2,,25.0,,85333.33333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:LMKBNO3,O,InChI=1S/H2O/h1H2,,25.0,,95033.33333333331,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C103NO3,O,InChI=1S/H2O/h1H2,,25.0,,12768.266666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C920PAN,O,InChI=1S/H2O/h1H2,,25.0,,300063.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C113NO3,O,InChI=1S/H2O/h1H2,,25.0,,11803.1,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C123NO3,O,InChI=1S/H2O/h1H2,,25.0,,10334.466666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C133NO3,O,InChI=1S/H2O/h1H2,,25.0,,570060000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BCKANO3,O,InChI=1S/H2O/h1H2,,25.0,,214333.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BCKBNO3,O,InChI=1S/H2O/h1H2,,25.0,,348000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C142NO3,O,InChI=1S/H2O/h1H2,,25.0,,71666.66666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C143NO3,O,InChI=1S/H2O/h1H2,,25.0,,17833333.333333332,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NMGLYOX,O,InChI=1S/H2O/h1H2,,25.0,,3366.678,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C312COPAN,O,InChI=1S/H2O/h1H2,,25.0,,826666.6776666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4CONO3CO,O,InChI=1S/H2O/h1H2,,25.0,,4933.406666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NCO23CHO,O,InChI=1S/H2O/h1H2,,25.0,,1526666.7033333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4CO2DBPAN,O,InChI=1S/H2O/h1H2,,25.0,,3133333.3349666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4M22CONO3,O,InChI=1S/H2O/h1H2,,25.0,,1700.017,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C512NO3,O,InChI=1S/H2O/h1H2,,25.0,,8160.333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CHOC3COPAN,O,InChI=1S/H2O/h1H2,,25.0,,693333.6533333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INANCOCHO,O,InChI=1S/H2O/h1H2,,25.0,,220000.005,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C511PAN,O,InChI=1S/H2O/h1H2,,25.0,,830000.2766666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5124COPAN,O,InChI=1S/H2O/h1H2,,25.0,,337666666.7366667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C512PAN,O,InChI=1S/H2O/h1H2,,25.0,,833338.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C515PAN,O,InChI=1S/H2O/h1H2,,25.0,,343333333.96666664,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5CO2DBPAN,O,InChI=1S/H2O/h1H2,,25.0,,2266666.6676,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5DBCO2PAN,O,InChI=1S/H2O/h1H2,,25.0,,2266666.667866667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C626NO3,O,InChI=1S/H2O/h1H2,,25.0,,18339.33333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6COCHOPAN,O,InChI=1S/H2O/h1H2,,25.0,,1333363.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4DBM2PAN,O,InChI=1S/H2O/h1H2,,25.0,,2000000.0018,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C617PAN,O,InChI=1S/H2O/h1H2,,25.0,,322000.21,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C618PAN,O,InChI=1S/H2O/h1H2,,25.0,,316000.1866666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C626PAN,O,InChI=1S/H2O/h1H2,,25.0,,1100005.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C717NO3,O,InChI=1S/H2O/h1H2,,25.0,,1066674.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C718NO3,O,InChI=1S/H2O/h1H2,,25.0,,1901.2666666666669,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C731NO3,O,InChI=1S/H2O/h1H2,,25.0,,16123.333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C7CO2DBPAN,O,InChI=1S/H2O/h1H2,,25.0,,1633333.3342000002,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NC61CO3H,O,InChI=1S/H2O/h1H2,,25.0,,566873333356.3334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NC6PAN1,O,InChI=1S/H2O/h1H2,,25.0,,22080000000.006664,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4DBMEPAN,O,InChI=1S/H2O/h1H2,,25.0,,1366666.6678333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C718PAN,O,InChI=1S/H2O/h1H2,,25.0,,313333.8,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C731PAN,O,InChI=1S/H2O/h1H2,,25.0,,933348.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C8CO2DBPAN,O,InChI=1S/H2O/h1H2,,25.0,,1363333.3338,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C8DBCO2PAN,O,InChI=1S/H2O/h1H2,,25.0,,1433333.3336666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C87PAN,O,InChI=1S/H2O/h1H2,,25.0,,209333335.9333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C915NO3,O,InChI=1S/H2O/h1H2,,25.0,,12652.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C916NO3,O,InChI=1S/H2O/h1H2,,25.0,,866683.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C918NO3,O,InChI=1S/H2O/h1H2,,25.0,,3852.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C919NO3,O,InChI=1S/H2O/h1H2,,25.0,,833600.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C930NO3,O,InChI=1S/H2O/h1H2,,25.0,,553339.3333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1010NO3,O,InChI=1S/H2O/h1H2,,25.0,,3846.6666666666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1012NO3,O,InChI=1S/H2O/h1H2,,25.0,,3290.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C106NO3,O,InChI=1S/H2O/h1H2,,25.0,,576830.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C108NO3,O,InChI=1S/H2O/h1H2,,25.0,,406688.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NLIMALOOH,O,InChI=1S/H2O/h1H2,,25.0,,48093333.333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PINALNO3,O,InChI=1S/H2O/h1H2,,25.0,,6593.333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C116NO3,O,InChI=1S/H2O/h1H2,,25.0,,13779.333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C116PAN,O,InChI=1S/H2O/h1H2,,25.0,,1233337.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1210NO3,O,InChI=1S/H2O/h1H2,,25.0,,14824.666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1210PAN,O,InChI=1S/H2O/h1H2,,25.0,,1033366.6666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBCALOOH,O,InChI=1S/H2O/h1H2,,25.0,,65002433.333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:H3NCO2CHO,O,InChI=1S/H2O/h1H2,,25.0,,1260001.1333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HMVKNGLYOX,O,InChI=1S/H2O/h1H2,,25.0,,7643336.433333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INB1GLYOX,O,InChI=1S/H2O/h1H2,,25.0,,4103334.3333333335,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INCGLYOX,O,InChI=1S/H2O/h1H2,,25.0,,366666.76666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5CO2OHPAN,O,InChI=1S/H2O/h1H2,,25.0,,636666666.92,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6CO2OHPAN,O,InChI=1S/H2O/h1H2,,25.0,,513333333.47333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5M2OHOPAN,O,InChI=1S/H2O/h1H2,,25.0,,698666666.91,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C7OHCO2PAN,O,InChI=1S/H2O/h1H2,,25.0,,313333333.3966667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5MEJPAN,O,InChI=1S/H2O/h1H2,,25.0,,425333333.51,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C8CO2OHPAN,O,InChI=1S/H2O/h1H2,,25.0,,253333333.4,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C8OHCO2PAN,O,InChI=1S/H2O/h1H2,,25.0,,223666666.71,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:LIMALNO3,O,InChI=1S/H2O/h1H2,,25.0,,12443666.666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NLIMALOH,O,InChI=1S/H2O/h1H2,,25.0,,17856666.666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C117NO3,O,InChI=1S/H2O/h1H2,,25.0,,5800933.333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C118NO3,O,InChI=1S/H2O/h1H2,,25.0,,950001066.6666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1215NO3,O,InChI=1S/H2O/h1H2,,25.0,,4266753333.3333335,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C128NO3,O,InChI=1S/H2O/h1H2,,25.0,,19837000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1312NO3,O,InChI=1S/H2O/h1H2,,25.0,,48344000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BCALNO3,O,InChI=1S/H2O/h1H2,,25.0,,19590000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBCALOH,O,InChI=1S/H2O/h1H2,,25.0,,22323000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NO3CH2CO2H,O,InChI=1S/H2O/h1H2,,25.0,,28256.666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRNO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,3557.6666666666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MPRNO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,1387.3333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NC3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,6400.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C3MNO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,1109.6666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C43NO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,701.3333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C4NO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,1002.3333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NC4CO2H,O,InChI=1S/H2O/h1H2,,25.0,,4291.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C65NO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,665.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C721PAN,O,InChI=1S/H2O/h1H2,,25.0,,1620021.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C811NO3,O,InChI=1S/H2O/h1H2,,25.0,,6353.333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C823NO3,O,InChI=1S/H2O/h1H2,,25.0,,7926.666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C811PAN,O,InChI=1S/H2O/h1H2,,25.0,,1190116.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C823PAN,O,InChI=1S/H2O/h1H2,,25.0,,573420.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C137NO3,O,InChI=1S/H2O/h1H2,,25.0,,13933.333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C137PAN,O,InChI=1S/H2O/h1H2,,25.0,,986970.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MACRNBCO2H,O,InChI=1S/H2O/h1H2,,25.0,,917866.6666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MACRNCO2H,O,InChI=1S/H2O/h1H2,,25.0,,1285033.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C57NO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,986743333.3333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C58NO3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,303336666.6666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INAHCO2H,O,InChI=1S/H2O/h1H2,,25.0,,613350000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INAHPCO2H,O,InChI=1S/H2O/h1H2,,25.0,,77500053333.33333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INANCO2H,O,InChI=1S/H2O/h1H2,,25.0,,132015000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INB1HPCO2H,O,InChI=1S/H2O/h1H2,,25.0,,66763393333.333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INB1NACO2H,O,InChI=1S/H2O/h1H2,,25.0,,101700600.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INB1NBCO2H,O,InChI=1S/H2O/h1H2,,25.0,,102443000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INCNCO2H,O,InChI=1S/H2O/h1H2,,25.0,,126667200.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C139NO3,O,InChI=1S/H2O/h1H2,,25.0,,85355000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CONM2CO2H,O,InChI=1S/H2O/h1H2,,25.0,,274346.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MMALNACO2H,O,InChI=1S/H2O/h1H2,,25.0,,55000216.66666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MMALNBCO2H,O,InChI=1S/H2O/h1H2,,25.0,,46335300.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:INANCOCO2H,O,InChI=1S/H2O/h1H2,,25.0,,22166686.666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C732NO3,O,InChI=1S/H2O/h1H2,,25.0,,12506333.333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C732PAN,O,InChI=1S/H2O/h1H2,,25.0,,623340000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1211NO3,O,InChI=1S/H2O/h1H2,,25.0,,18933333.33333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1211PAN,O,InChI=1S/H2O/h1H2,,25.0,,1453336600.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C813NO3,O,InChI=1S/H2O/h1H2,,25.0,,298903333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1212NO3,O,InChI=1S/H2O/h1H2,,25.0,,12001000000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1213NO3,O,InChI=1S/H2O/h1H2,,25.0,,146666786666.66666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1310NO3,O,InChI=1S/H2O/h1H2,,25.0,,4920000000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C151NO3,O,InChI=1S/H2O/h1H2,,25.0,,9203333333.333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CHOOCH2NO3,O,InChI=1S/H2O/h1H2,,25.0,,6.607666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CHOOMPAN,O,InChI=1S/H2O/h1H2,,25.0,,1133.3396666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ETHFORMNO3,O,InChI=1S/H2O/h1H2,,25.0,,2.972,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:METACETNO3,O,InChI=1S/H2O/h1H2,,25.0,,7.645333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MMCFNO3,O,InChI=1S/H2O/h1H2,,25.0,,4266.691,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACEC2H4NO3,O,InChI=1S/H2O/h1H2,,25.0,,9.726666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACETMEPAN,O,InChI=1S/H2O/h1H2,,25.0,,1000.0056666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:COO2C3PAN,O,InChI=1S/H2O/h1H2,,25.0,,933.357,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ETACETNO3,O,InChI=1S/H2O/h1H2,,25.0,,2.3746666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRFORMNO3,O,InChI=1S/H2O/h1H2,,25.0,,1.236,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBZFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,74334166.66666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACCOMEPAN,O,InChI=1S/H2O/h1H2,,25.0,,187667.3,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACETC2PAN,O,InChI=1S/H2O/h1H2,,25.0,,1033.55,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:COO2C4PAN,O,InChI=1S/H2O/h1H2,,25.0,,900.0533333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRACBNO3,O,InChI=1S/H2O/h1H2,,25.0,,3.746666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRACBPAN,O,InChI=1S/H2O/h1H2,,25.0,,496.674,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRACNO3,O,InChI=1S/H2O/h1H2,,25.0,,0.9406666666666664,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MTBEAALNO3,O,InChI=1S/H2O/h1H2,,25.0,,1.78,https://doi.org/10.5194/acp-23-10901-2023,1
